,text,AG
2379, te cabe no te lo mereces por zorra,1
2380, cállate perra recalentado los que se echan los directivos de tv azteca cada que te la pasas brincando de verga en verga por eso dejaste a fernando porque te encanta la puteria,1
2381,españa crea su primer 'campo de refugiados' en la bahía de algeciras inmigrantes ilegales httpstcoschceuwb sanchez dimisión elecciones ya,0
2382,los manteros subsaharianos corren a sillazos a la policía httpstcooxyzhnwy vía ,1
2383, obvio tu eres mi mejor amiga por siempre y para siempre zorra,0
2384, el 'acoso injustificable' son unas personas q la siguen en un acto enseñando un mobil con una imagen de un lazo y ademasamarillo,0
2385, tú eres mi zorra favorita,1
2386, tu eres mi problema puta x,1
2387, ojala te vayas al infierno que la vida te de todo lo que te mereces por puta,1
2388, pollaícas  polladas tonterías sinsentidos ,0
2389,y tú eres una perra racista con un enorme sentimiento de inferioridad por eso tienes que venir a twitter buscando protagonismo a costa de soltar mierda aprovechando una desgracia deseo que esta sea la última noche de tu vida que te vayas a dormir httpstcoyvbxliod,1
2390,la puta madre la puta madre estoy llorando sabia que ibas a ganar le estabas poniendo todi a esto lo re mereces estoy tan feliz deseaba tanto que seas la ganadora httpstcogpspysnkg,0
2391,te digo yo que antes estás tú atragantandote con mi polla a que yo esté hundido en tu culo por muy bueno que sea caerias tú antes httpstcocgloowucnx,0
2392, claro como tu eres un subnormal retrasado venido de otra planeta voy a ir a tu puta casa a romperte un brazo,0
2393,sois igual de sucios hijos de puta y vais predicando valores no merecéis llevar ninguna camiseta al retiro ,0
2394,pero si todo está normal déjenme decirles que desde el momento en que un país expulsa refugiados y no migrantes la cosa no está normal,0
2395,que patético vergonzosa la historia de chile un país del tercer mundo sometido a usa que puso a somoza trujillo y muchos otros patéticos dictadores sudacas httpstcohoisyj,0
2396,ayer fui a un  de disfraces y el que mas guita tiene del grupo se disfrazo de jeque arabe,0
2397, la concha de tu madre hija de mil puta nada más no lo mereces,1
2398, callate puta que tu fuiste la primera en darle like,1
2399,pueden inmigrantes y refugiados remediar la despoblación española httpstcokjbsfiqp ,0
2400,joder nena fóllame como tu sabes muévete sobre mi aprieta mi polla con tu coño sin piedad te abrazo pego tus pezones contra mi pecho mientras te beso tus gemidos en mi boca httpstconbxmkatpd,0
2401, callate hijo de puta mentiroso son pelotudo que seguis mintiendo ladron andate de la argentina,0
2402, cállate weon vendió cómo si no trabajáramos hijo de la gran puta,0
2403,tengo el twitter de celeste en mi celular y yo no puedo creer que con poner 'milton callate' se llene de favs la puta madre,0
2404, cállate tú eres bien zorra ,1
2405, eso es cojones,0
2406,emiratos árabes y el dubai international financial centre quieren crear el primer sistema de resolución de disputas basado en blockchain e integrado en un sistema judicial httpstcoumwbdfprnw,0
2407, cállateperra httpstcoqmenxgxls,1
2408, si denuncian acoso sexualle quitan sus derechos sindicales cuando naciste imbécil no tienes remedio ,0
2409,déjate de webiar zorra mal parida yo no te tiro weas vkook en la cara maria javiera te voy a sacar la ctm httpstcoofehwgor,1
2410,puta de su madre que esta mujer es recontra imbécil y tenemos que pagarle con nuestros impuestos le hacen saber que su jefa samurai recibió dinero sucio y ella se convence mas que tienen que luchar contra la korrupcion  sacate la mierda de la cabeza mujer httpstcoryxaqysrq,1
2411, saltan la valla de al grito de 'racistas' httpstcosursjjugy,0
2412, tú eres la perra idiota y yo el viejo okurr,1
2413,ya ke les arabes ki font ca httpstcozbiyqttro,0
2414,puto mentiroso de mierda te has acostado con chicas maldito hijo de perra te mereces todo lo que te está pasando ,0
2415,mis tios diciendo que ines arrimadas es una zorra a ver callate la boca,1
2416, tú eres la super re que idiota ¡¡dios te maldiga y te destruya eres gran mierda pendeja puta jodida del re puto mierda gobierno dios maldiga y mande al infierno a todos los que firmaron esa puta ley dios te llene el culo de cáncer re mi,1
2417, tu no eres artista tu eres una puta buscando enchufado con el perdón de las putas,1
2418, te amodio odio a la perra de tu amiga pero tú eres mi vida tijerazo,1
2419, c i n t a que te calles la puta boca si no me vas a enseñar nada que lo paso muy mal joder,0
2420,tu eres mi puta y yo soy tu crush yo soy tu puto y tu eres mi cruz,1
2421,deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un país donde le abren sus puertas y que paguen esa condena en ese país no se puede morder la mano de quien te da de comer,1
2422, disfruta tu eventonosotros te lo organizamos banquetes taquizas menú a tiempos tacos árabes pastas bar de ensaladas waffles bar etc con gusto te atendemos  httpstcovxipgfnnr,0
2423, tú eres la culpable perra >v,1
2424,primas de  euros para los indocumentados que se marchen de francia httpstconjomjftjf vía ,0
2425, te conteste zorra te conteste asi que callate y contestame,1
2426,ningún lider árabe puede conceder jerusalén según los informes el rey saudí salman bin abdulaziz se hará cargo de la política palestina de arabia saudita lo que sugiere una diferencia entre el rey y su hijo httpstcofuhrxaebk,0
2427,es que con ese escote pareces una guarra' 'esa falda tan corta' 'las medias de rejilla puta' en fin,0
2428, whe puta no es estupidamongola huele pedosimbecilplanacostrosazorra y pedofila,1
2429,millon “arabe” httpstcowsuyofc,0
2430,hoxe meu abuelo vaime enseñar a usar a escopeta e estou superemocionada a miña nai non lle fai puta gracia pero me da iwá,0
2431,  es una estrategia [para justificar la represión] que han usado las dictaduras con el sello cubano ha habido un exilio que yo lo llamo una crisis de refugiados producto de la peor crisis económica que ha tenido latinoamérica,0
2432, te mereces que te agarremos a patas en la zorra gargajos y combos en el hocico viejo culiao ojalá no te cruces en mi camino,0
2433, cállate zorra jajaja,1
2434,claro pero luego el rap los chavales q improvisan y rapean 'lo único q saben decir es tu novia es una zorra tu madre es una puta' seguro q sí no tenéis ni idea eres enorme httpstcofsklbvfxks,0
2435, callate bot hijo de puta,0
2436,el director de la empresa impsa francisco rubén valentifue detenido esta tarde el hombre con domicilio en mendoza había viajado hacia los emiratos árabes  hs antes de que el juez bonadio a cargo de la causa por los cuadernos de las coimas  ordenara su detención la nación,0
2437, tu eres la perra httpstcofsnnbtbh,1
2438, y me pongo árabe árabe cuando tomo jarabe jarabe ahre httpstcoslwkx,0
2439,l el mejor luegar para tener mi polla ahora mismo es en la garganta de wicca llenándome de babas,1
2440, pero tu eres una perra sucia,1
2441,una razón más para odiar a arturo vidal sudaca chileno y además del barça ,1
2442,nada mal la lpf ante los equipos extranjeros en la liga concacaf árabe unido  arnett gardens diriangén fc  cd universitario tauro fc  real españa httpstcorsjywrc,0
2443, algo estilo 'hijos de puta sinvergüenzas' se puede enseñar ,0
2444,kösem se lo merecía fue muy zorra después ,1
2445,como salvaron al evangelicalismo para los cristianos negros el acoso sexual y la violacion son un problema tan importante como el aborto httpstcormhfhly,0
2446,httpstcoityktmuah pero eh que las mujeres son unas santas y los hombres unos hijos de puta machistas opresores puto asco de sociedad las leyes no son iguales para ambos generos,0
2447,si un español agrede a un gc echándole cal viva excrementos etcle caen  años de cárcel si lo hace un subsahariano e inmigrante le damos cobijocomidaetc algunos partidos políticos lo aplaudensi piensas como yoalgunos gilipollas te llamanracistafranquista y fascista,1
2448,les destrozas la vida a siete menores y te premian con solo  meses de cárcel  cuál es el secreto de tanta magnanimidad con un violador compulsivo no hay secreto es un 'pobrecito inmigrante' angela merkel se puede decir que es una cooperadora necesaria en esas violaciones httpstcovfbadww,0
2449, cállate puta httpstcoronmoqm,1
2450,retratao el roomba sudaca httpstcokaacyndb,0
2451,toma hijo de re mil putate mereces eso y una buena cagada a palo soloson unos pedazo de mierda httpstcokgaszzltq,0
2452, callate fascista nazi franquista cerdo andaluz vago hijo de puta cuñao viva el respeto y la democracia libertad a los presos politicos,0
2453, una serie genial que habla de tabús que poco a poco dejan de serlo el suicidio la violación y el acoso escolar,0
2454,aquí podemos ver un grupo de simpáticos moromierdas basura de la que a le gusta tanto recoger del mar como se puede apreciar están totalmente integrados en la sociedad europea son o no son como monos salvajes sucios delincuentes violadores y pendencieros httpstcolbzhiub,1
2455,me parece mal que veáis cultura de violación por ahí y hasta os parezca gracioso que violen a mujeres soys escoria,0
2456, vienes a las mías 'políticos' no españa con franco eso no pasaba teníais lo que queríais todos por igual el fanatismo por la independencia llegó después con atontaos a los que votamos yo soy de c's por innovar no por o,0
2457, tú eres la zorra madre de un asesino con gen izquierdoso y separatista,1
2458,que ganas de comerme unas empanadas árabes con mucho limónnnnnn por dio,0
2459, te sigo amando pero no lo mereces perra,1
2460, ya deseo castigarte de una buena vez perra de mierda mereces que te rellene una y otra vez de muchos chorros de semen hasta dejarte preñada,1
2461, no friegas el suelo,0
2462,ve como quieras yo se de mis hermanas arabes les considero que son luchadoras y os echo de menos se que espero que os vea os extraño,0
2463, jamas ramos no t compares con ese friky ese hijo de puta separa y daña un pais tu eres un crack,0
2464,a pedirle papeles a todas las personas en la calle y pedir visa a todos el que quiera venir y deportar ilegales si no tenemos control en los aeropuertos y puertos y frontera estamos jodidos invasión silenciosa vivir con tu enemigo sin contar con los apátridas estamos en guerra httpstcocqpworlc,0
2465, cual ping si tu eres sudaca ademas entiende ptm hits putos normales no hits que van con combooo,1
2466, si tu eres otro delincuente hijo de puta porque o sales del país porque sabes lo que te pasa si dejas venezuela maldito delincuente horita te sientes grande pero todo algún se acaba y el día que pase eso cairas fondo malandro hijueputa,0
2467,creo q el smirnoff y arabe de con una combinacion del diablooo,0
2468,new video posted brunoymaria mi mujer es muy puta y folla con un fetichista httpstcogozqdpxyz ,1
2469,mira imbécil y okupa ⁦ ¡menudo cachondeo los que acoges se van de vacaciones a sus peligrosos países con las ayudas que les das no es una crisis humanitaria es una invasion de jetas delincuentes y violadores httpstcosfbxloyjr,1
2470,las viejas de antes puteaban bonito para ganar dinero las de hoy acusan de acoso o violacion a algún pobre y buen hombre,0
2471, cállate perra que deje la ventana del balcón del apto abierta jajajajaja me quiero matar,1
2472,feliz novidad tu eres una fuerte perra httpstcokeymgcoics,0
2473,los refugiados se van de vacaciones a sus países en guerra no cabe un mentecato más httpstcowdhiiwcw,1
2474,no sabes que es aunque hay gente que conoce muy bien de la comida árabe averígualo aqui el tahinat beid httpstcoxrbnmhos,0
2475,cuando un hombre da su opinión es un hombre cuando lo hace una mujer es una puta,1
2476,menos aspavientos y más hechos los demandan una verdadera protección legal en el ejercicio de sus funciones comenzando por las agresiones y lesiones producidas en la valla de ceuta httpstcoqgrhfivrkt,0
2477, sos una hija de puta malamadre pobre ángel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al sicólogo ,1
2478,otras voces una sudaca y un discapacitado juntos por los papeles o por la pasta httpstcosokaruvqc vía ,0
