,Category,text
3625,0,y hasta dicen gay porque los leones podrían ofenderse paren de mamar un ratito porfa 
3626,0,alaqueonda estoy gorda y sigo comiendo como si no me importara 
3627,0,porque una cachetada es medio marica los hombres dan putazo seco 
3628,0,la madre naturaleza se cobra tanta estupidez 
3629,0,jajaja es que amaba mi cabello rojo no se que putas hice 
3630,0,en draft soy de la idea de ir por el ot q hace falta pero si… 
3631,0,weyyy que asco con eso acaso fui la única que noto eso en su pic o qpdo quedé re loca así 
3632,0,cómo le explico que mis tuits no son para el y deje de mamar 
3633,0,no violan les gusta el porno en el que humillan a la mujer no matan infantilizan a las mujeres no pegan insultan con gorda asquerosa 
3634,1,que putas ratas miserables tienen que ser para vender cortesías del partido 
3635,0,verga no me hagan aparecer en mi tl personajes sexistas maigues como esta mujer gracias 
3636,0,mamando su grande verga de este negro oort para que no elimine este video en hrs fv si te gusta verme mamando verga ht… 
3637,1,no pero ahora imagina como le va al niño que su mama va vestida como golfa crees que los otros niños comprenderán o eso no importa 
3638,0,hoy mi hermana fue a la firma de autógrafos que dio aquí en xalapa cuando llegue de la escuela estaba como loca buscando mi celular 
3639,0, no manches lo pienso y está cabron 
3640,0,está muy buena y pues nomás está chido mamar con eso 
3641,0,o al menos procurar que no salgan más putos barros alv 
3642,1,qué te valga verga si me fumo un puto fili bebé por q con dos me quedo visca 
3643,1,cual fuera de juego árbitro hdp asensio partía de posición correcta bale estaba adelantado pero no participa valla gol nos han anulado 
3644,1,deja de contar tus mamadas y mejor dime si me aguantas un tiro pinche joto 
3645,1, vete alv arriba las chivas puto 'v 
3646,0, tu no tienes que dar explicaciones a esa gente prangana y prieta saludos desde el reclusorio oriente hermosa mujer eres 
3647,1, jajajaj putos mamadores siempre me hacen el feo por fresas jeje yo soy hijo del pueblo y rey del queso de puerco y lo digo sin miedo 
3648,0,renunciemos a los trabajos y vivamos todos la vida loca 
3649,1,putos bis me quitan a mis chicas porque son bis viste uh que asco los bis 
3650,0,frente ciudadano yo veo putas banderas de partidos qué mal que sigan pervirtiendo las palabras 
3651,0,acabo de enterrarme la uña en mi pierna de la forma más tontatapándome 
3652,0,ay esta chaviza tan loca gracias por resolver mi duda existencial 
3653,1, a de ser pueblo de putos empenzando por ti pinche lameculos 
3654,1, ya sé a mi tmb te quería regalar el mio lo infecto un desgraciado con sus manotas y no lo quiero cerca pero menos que se lo quede el hdp 
3655,0,las feas que se toman millones de selfies ‍ 
3656,0,supongo que yo seré una loca para ellas alguien que no quiere cumplir con su papel de mujer buena 
3657,0,otra otra noche otra otra otra noche otra cuéntale que beso mejor que él cuétale que te traigo loca cuétale que tú me quieres ver 
3658,0,ya ando bien lupita d'alessio y me siento toda una mujer ultra luchona 
3659,0, así parece monreal fundara su partido prieta y todos felices y contentos 
3660,1,dalas oculto su subs y se esta llendo ala verga xd y wismichu mata a botellasos putos españoles valen verga xdxdxd 
3661,0,más por la trayectoria q tiene la chilindrina esto el final si da medio miedo xd la hacen como una loca 
3662,0,hoy recorrí la capital la sierra baja la altiplanicie pulquera y la sierra gorda de hidalgo 
3663,0,el papa jugaba tiro al blanco con la sirvienta hasta que la mato y este culerete maricón le gusta marcar mujeres co… 
3664,1,jajajaja real muy gata para mi gusto 
3665,1,pinches gatos les hablas para reportar borrachos violentos y no van ah no los graves porque les crecen los huevos y piden apoyo putos 
3666,0,dejen de mamar con sus carácteres de igual modo los van a seguir usando bola de payasos 
3667,0,si garcia marquez escribió “memoria de mis putas tristes” estoy en todo mi derecho de escribir “memoria mis putas locas” 
3668,0,es lo mas rico que he visto un gordo godinez con verga gorda y huevon nuevos aportes 
3669,0,pues x q el jaguar es sexy tiene mirada de mata putos sus tatuajes le van muy bien y tiene un bell… 
3670,0,las tetas más ricas quiero meter mi verga entre ellas me dejas 
3671,1,que les quiten la luz a esos hdp sólo la usan para clonar películas 
3672,1,donde quieras putito a la hora que quieras te da culo a la oficina que vayas la mía está en satélite mi querido chavo ruco 
3673,0,tengo pegada una canción de bad bunny ¡verga verga verga verga verga ayuda 
3674,1,todos los dias te oigo y conozco tu linea todas las que te atacan son las pinches golfas que no piensan en sus hijos te apoyo 
3675,1,que se cancelan dije me vale verga si no nacen más pinchis bebés igual ya hay mucha gente 
3676,0,ni madreses su letra mi chuy nada como que tenga bonita letra 
3677,0,y tal vez las decisión que tomé es algo tonta pero es necesario 
3678,0,la vida adolecía menos y eso que estaba bien tonta 
3679,0, a la madre actualizaron más de lo que pensaba jaba 
3680,0, a huevo chingada madre¡ 
3681,0,jamás ha habido un niño tan adorable que la madre no quieraponer a dormir 
3682,1,paraguay y peru no pueden hacer un pinche gol para dejar fuera a los putos cocainos chingada madre 
3683,0, nos vale madre sudaca 
3684,1, alv tu apoyando a méxico mañana va a llover a raja madre 
3685,0,todo por andar estudiando cosas feas pero ya solo un semesteeer y habemuss engineer 
3686,0,ah qué putas ganas de arrancarte los labios a mordidas 
3687,1,me caga que los putos artistas extranjeros vengan a nuestro a país a decirnos que es lo que está mal y debemos cambiad 
3688,1,¡ya cállate alv maldito chairo cierra el puto hocico pinche gorda femichaira 
3689,0,una camisa que diga “pos si soy joto me vale verga” 
3690,1,hahahahahaha ya parece que la novia de luis se va aprestar alos juegos de esa golfa sabiendo y viendo las mentiras que a dicho 
3691,0,cofundador de twitter culpa a las redes sociales de volver más tonta a la gente <> 
3692,1,hijos de sus putas madres no sé cuál es más pinche feo 
3693,0,me dormí a las doce y ya desperté vale madre 
3694,1,deshuevaditos aquí no aquí es donde les quiero partir su madre a estos putos 
3695,1,no pinche honduras por putos tramposos se la van a pelar vamos méxico échale una manita a usa 
3696,0,te la mamaste david el problema de todos los equipos de la es el no te fijes en pequeñeces 
3697,0,va pero sin mirarnos a los ojos porque eso ya es muy joto 
3698,0, andubieron regalando pasteles o eran de chocolate algo así ya mejor me voy o dire cosas muy feas 
3699,1,mis putos vecinos tienen fiesta y deciden subirle a la música justo cuando empieza a darme sueño váyanse a la vergui plis 
3700,0,literal sere la gata bajo la lluvia 
3701,0,estoy en esa etapa de la vida llamada desde que me vale verga todo soy más feliz 
3702,0,al rato tengo que exponer de problemática y no sé ni qué onda pero yo siempre expongo poca madre así que equis 
3703,0, yo le contesté a él y a sus defensores y ahora me dicen cosas feas 
3704,1,no chinguen de donde sacaron al árbitro del gallos va cruz azul que se dedique a vender tacos hdp 
3705,1,una ya no puede enamorarse a gusto porque llegan las putas arrastradas y tu novio cae como todo un pendejo 
3706,0,cuando el instructor te pide verga pues se la das rt 
3707,0,que loco es un querer que te entiendan y no explicar nada de lo que te pasa unapoetizaloca 
3708,1,ya me llegaron todos puto silvestre y salvaje controla a tu nalga está de hormonal la loca 
3709,1,lee bien con atencion la oracion son putas que andan con varios hombres no que esten rodeadas de ellos 
3710,0,mi primo esta bien jodido y se puente cagado por los dolares 
3711,0,me tiene harta el anuncio de tumblr en todos los putos videos de youtube 
3712,0,todos los días son un buen día para preguntarte si estás haciendo lo que te gusta o andas valiendo verga 
3713,0,no quieren que uno e amargue pero hay putas peregrinaciones desde octubre 
3714,1, eres un puto y se mete con mujeres jaja maricon 
3715,1, wey oigo a los jotos decir que es normal ser puto no mames frida no es normal bro 
3716,0,hoy se dio una vuelta a la clase con una idea un poco loca para trabajo agustin los hace enloquecer 
3717,0, gladys bojórquez y leslie padilla madre e hija y años 
3718,1, que chinge asu puta madre el tico ese tan mediocre es su pais que ve programas de mexico chinga tu madre tico pemdwjo 
3719,0,me divertí mucho este fin pero mañana me va a cargar la fregada con mis exámenes 
3720,0,me dicen como acaba el partido por favor tengo que lavar trastes antes de que mi mamá me parta la madre 
3721,0, eso hay que ser luchona que vengan más éxitos y presentaciones he visto que te ha ido muy bien te extraño 
3722,0,me gusta mucho este tipo de clima pero luego me enfermo bien cabron y se me pasa 
3723,0, fuerte accidente en eje cafetales y mariquita sánchez ctm culhuacán 
3724,0,nada más marica que esto váyanse a un hotel y chupale su mion 
3725,1,no lastimen a mis hijos pinches putos 
3726,0, de seguro fue una luchona que no tuvo con quien dejar su bendicion 
3727,0,no mi amor no soy fea ni gorda ni mala onda pero dame una oportunidad x fa si soy 
3728,0,que putas ganas de querer que me despierten con un buen mañanero joder 
3729,0, está con madre esto hay que hacer uno nosotrxs 
3730,0,hoy aprendi una frase hasta las putas entre los amigos se respetan 
3731,1, barata tu puta madre belaunzaprian marihuano de a 
3732,1,que a sus políticos hdp para que como nación seamos tan grandes como podemos ser 
3733,0,me estoy muriendo de sueño y frío y como tengo frío no puedo dormir y comotengo sueño no puedo poner más cobijas que pasa con esta vida loca 
3734,1,y así hablan un par de putos calderonistas operadores del pri les interesa que un tecnocrata les tape el negocio 
3735,0,valiendo verga desde el primer parcial como siempre como toda la vida como debe ser para que no se pierda la costumbre 
3736,0,ese momento en el que ya se lo cargo la santísima verga 
3737,0,mujeres que viven en departamento y se ponen los putos tacones saliendo de bañar 
3738,0,güey que puto coraje sólo porque no le caigo a mi maestra de práctica me va a reprobar 
3739,1,de todas se manda esta hdp se va a ir al infierno de los infiernos 
3740,1,putos hondureños cagada ojalá australia los regrese a casa con el culo roto 
3741,1,pero sacaron a raúl hijos de su puta madre se echaron para atrás puto juego mediocre todos ustedes son un cáncer 
3742,0,cinco jóvenes chocaron y provocaron la muerte de un conductor en eje oriente y mariquita sánchez 
3743,0,esta chichona no tiene llenadera hay que darle con todo y vibrador <> 
3744,0,la sala de cine a la que voy a entrar está completamente vacía y espero que así se quede putos 
3745,0,vale verga la vida y ahora quién vergas nos querrá 
3746,1,eduardo yáñez golpea a reportero ventaneando mira el maricon de eduardo 
3747,0,no lo quería aceptar pero ya valí madre ahora sí 
3748,0,está súper verga no esperar nada y alegrarse al saber que es así o séase que me vale verga 
3749,0,todo el pinche día trabajando no me dio tiempo de pensar en pendejadas me lleva la verga 
3750,0,me ves tranquilo y todo pero neta tengo un chingo de cosas que hacer nada más que me vale madre 
3751,1,tecatito vas y chingas a tu madre 
3752,0,¡me voy a volver loca si no me mudo a vivir sola ya 
3753,0,tssss a huevo eso sí yo tengo chichis de gorda pero tengo 
3754,0,me moriii cuando supieron de la existencia de cada uno omggggg los hermanos hijos de otra madre 
3755,1,lo bueno que mis compañeros me harán fuerte o le pediré a la prieta de mi amiga 
3756,0,para quienes creen que garcia marquez era feminista 
3757,0,sobre todo después de tener al pecho frío y pasarlas putas 
3758,1,hijo de puta te cerró la boca messi es papá hijo de las mil putas 
3759,0,le quieren venir a enseñar a rezar el rosario a la madre superiora 
3760,1, no mames las creaturitas hija de la verga 
3761,0,pechito pancita y verga peluda que mas se puede pedir 
3762,0,o te adaptas y sobrevives al puto mundo en el que vivimos o que te chingue el puto mundo 
3763,0, por fin ya estaba hasta la madre 
3764,0,de esas putas veses que estas dejado y vas de pary y vas al baño y hasta el puto baño te la recuerda 
3765,0,en mi rancho les decimos putas niñas no aguantan nada 
3766,0, aquí o vienen tragando camote papando moscas o van en chinga a cobrar herencia 
3767,0,adivinen quien esta trabajando por que mama luchona es crisis de ansiedad 
